region,pdf_filename,policy_name,category_1,category_2,url,notes
경남,가정폭력방지 및 피해자보호 등에 관한 법률(법률)(제17437호)(20200609).pdf,가정폭력방지 및 피해자보호 등에 관한 법률(법률)(제17437호)(20200609),기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,거제시 저소득주민 국민건강보험료 및 장기요양보험료 지원 조례.pdf,거제시 저소득주민 국민건강보험료 및 장기요양보험료 지원 조례,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,거창군 사회재난 구호 및 복구 지원에 관한 조례.pdf,거창군 사회재난 구호 및 복구 지원에 관한 조례,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,거창군 저소득주민 국민건강보험료 및 노인장기요양보험료 지원 조례.pdf,거창군 저소득주민 국민건강보험료 및 노인장기요양보험료 지원 조례,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,경상남도 일제하 일본군위안부 피해자 생활안정지원 및 기념사업 조례.pdf,일본군 위안부 피해자 생활안정지원사업,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,경상남도 참전유공자 예우 및 지원에 관한 조례(경상남도조례)(제4413호)(20171228).pdf,참전명예수당,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,고성군 국가보훈대상자 등 예우 등 지원에 관한 조례.pdf,고성군 국가보훈대상자 등 예우 등 지원에 관한 조례,보훈,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,고성군 대상포진 예방접종 지원 조례.pdf,고성군 대상포진 예방접종 지원 조례,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,노숙인 등의 복지 및 자립지원에 관한 법률(16242).pdf,노숙인 등의 복지 및 자립지원에 관한 법률(16242),기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,노인 건강진단 사업(관련법령).pdf,노인 건강진단 사업(관련법령),건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,노인가장세대 난방비 지원 계획.pdf,노인가장세대 지원,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,노인복지법 근거.pdf,노인복지법 근거,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,노인복지법(법률)(제18609호)(20220322).pdf,노인복지법(법률)(제18609호)(20220322),시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,노인복지예산.pdf,저소득노인 무료급식(경로식당 운영),경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,도비장애수당 지급지침.pdf,도비장애수당 지급,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,무료빨래방 운영 추진계획.pdf,무료빨래방 운영 추진계획,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,밀양시 저소득주민 국민건강보험료 및 노인장기요양보험료 지원 조례.pdf,밀양시 저소득주민 국민건강보험료 및 노인장기요양보험료 지원 조례,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,사천시 경로당 운영 및 지원에 관한 조례.pdf,사천시 미등록 경로당 지원 사업,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,사천시 대상포진 예방접종 지원에 관한 조례(경상남도 사천시조례)(제2165호)(20260101).pdf,사천시 대상포진 예방접종 지원에 관한 조례(경상남도 사천시조례)(제2165호)(20260101),건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,사천시 장수노인 복지 지원 조례.pdf,장수축하물품 지원,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,사천시 저소득주민 국민건강보험료 및 노인장기요양보험료 지원 조례.pdf,사천시 저소득주민 국민건강보험료 및 노인장기요양보험료 지원 조례,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,사천시 효행장려 및 지원에 관한 조례.pdf,사천시 효행장려 및 지원에 관한 조례,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,산청군 노인 목욕비 및 이ㆍ미용비 지원 조례.pdf,산청군 노인 목욕비 및 이ㆍ미용비 지원 조례,돌봄,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,산청군 화장장려금 지원 조례.pdf,산청군 화장장려금 지원 조례,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,실버가요제.pdf,실버가요제,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,양산시 저소득 주민의 생활안정 지원에 관한 조례.pdf,양산시 저소득 주민의 생활안정 지원에 관한 조례,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,의령군 독거노인 공동거주시설 운영 및 지원 조례.pdf,의령군 독거노인 공동거주시설 운영 및 지원 조례,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,의령군 장수축하금 지급 조례.pdf,의령군 장수축하금 지급 조례,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,의령군 저소득 주민 국민건강보험료 및 장기요양보험료 지원 조례.pdf,의령군 저소득 주민 국민건강보험료 및 장기요양보험료 지원 조례,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,의령군 치매관리 및 지원에 관한 조례.pdf,의령군 치매관리 및 지원에 관한 조례,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,임시거처비지원사업_지원절차.pdf,임시거처비지원사업 지원절차,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,장애인복지법.pdf,장애인과 함께하는 1일 체험행사,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,장애인활동 지원에 관한 법률.pdf,장애인활동지원 시 추가지원,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,저소득주민 국민건강보험료 및 노인장기요양보험료 지원 협의요청서(창녕군 ).pdf,저소득주민 국민건강보험료 및 노인장기요양보험료 지원 협의요청서(창녕군 ),건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,조례.pdf,조례,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,중증장애인 부가급여 추진 계획.pdf,중증장애인 부가급여 (시자체),기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,진주시4세대이상가정효도수당지원에관한조례.pdf,진주시4세대이상가정효도수당지원에관한조례,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,창원시 외국인주민 및 다문화가족 지원 조례.pdf,창원시 외국인주민 및 다문화가족 지원 조례,문화,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,창원시 장수노인 복지 지원 조례.pdf,창원시 장수노인 복지 지원 조례,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,창원시 저소득주민 국민건강보험료 및 노인장기요양보험료 지원에 관한 조례.pdf,창원시 저소득주민 국민건강보험료 및 노인장기요양보험료 지원에 관한 조례,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,통영시 참전유공자 등 지원조례.pdf,통영시 참전유공자 등 지원조례,보훈,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함안군 3대 이상 가정 효도수당 지원 조례.pdf,함안군 3대 이상 가정 효도수당 지원 조례,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함안군 자원봉사활동 지원 조례.pdf,함안군 자원봉사활동 지원 조례,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함안군 장수수당 지급 조례.pdf,함안군 장수수당 지급 조례,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함양군 국가유공자 등 예우 및 지원에 관한 조례(2022.01.01.시행).pdf,참전명예수당,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함양군 노인장기요양보험급여 이용에 따른 본인일부부담금 지원 조례.pdf,장기요양서비스 이용자 본인일부 부담금 지원,돌봄,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함양군 다문화가족 지원 조례.pdf,함양군 다문화가족 지원 조례,문화,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함양군 선택예방접종 지원에 관한 조례.pdf,만 65세 이상 대상포진 예방접종 지원사업,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함양군 저소득노인 이미용 바우처 지원 조례.pdf,저소득노인 이미용바우처 지원사업,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,함양군 화장장려금 지원 조례.pdf,화장장려금 지원,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,합천군 국가보훈대상자 등 예우 및 지원에 관한 조례.pdf,합천군 국가보훈대상자 등 예우 및 지원에 관한 조례,보훈,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경남,합천군 저소득주민 국민건강보험료 등 지원 조례.pdf,합천군 저소득주민 국민건강보험료 등 지원 조례,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,1. 2025년 김천시 보훈수당 시행지침.pdf,참전유공자 참전명예수장(시),보훈,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,2023년 치매정책 사업안내.pdf,치매공공후견 사업,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,2025년 장애인 차량용보조기기 구입 지원 사업안내.pdf,장애인 차량용 보조기기 구입지원 사업,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,2025년 장애인용 하이패스 감면단말기 보급 사업안내.pdf,장애인 하이패스 감면단말기 보급 사업,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,2025년 저소득층 집수리 사업 계획.pdf,저소득층집수리사업,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,S28BW-820102111050.pdf,대상포진 예방접종사업,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,구미시 선택예방접종 지원에 관한 조례(경상북도 구미시조례)(제1816호)(20231227).pdf,구미시 예방접종(대상포진) 지원사업,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,문경시 경로당 지원에 관한 조례.pdf,미등록경로당 지원 사업,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,봉화군 노인건강증진비 지원 조례.pdf,봉화군 노인건강증진권 지원,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,봉화군 효행 장려 및 지원에 관한 조례.pdf,봉화군 효행장려 및 지원,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,사업계획서(재가장애인 밑반찬지원사업).pdf,재가장애인 밑반찬지원사업,식생활,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,울진군 노인 목욕비 및 이ㆍ미용비 지원 조례.pdf,어르신 목욕비 및 이ㆍ미용비 지원,돌봄,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,조호물품 제공(2025년 치매정책사업안내).pdf,조호물품제공,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,치매검사비 지원(2025년 치매정책사업안내).pdf,치매진단검사 및 감별검사비 지원,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,포항시 국가보훈대상자 예우 및 지원에 관한 조례.pdf,보훈명예수당 지원,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,포항시 참전유공자 지원에 관한 조례(경상북도 포항시조례)(제1807호)(20200929).pdf,참전명예수당 지원,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
경북,학원비 계획.pdf,다문화가족지원,문화,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
대구,2020 의료급여사업안내(최종)-복사.pdf,저소득 어르신 무료틀니 지원사업,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
대구,2024년 장애수당 시비특별지원 계획.pdf,장애수당 시비 특별지원,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
대구,2025년 조손가족수당 지원 계획.pdf,조손가족수당지원,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
대구,2025년 참전유공자 사망위로금 지원 계획 (3).pdf,참전유공자 사망위로금 지원,보훈,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
